player_id,match_id,start_time,win,team_side,hero_id,kills,deaths,assists,last_hits,gold_per_min,xp_per_min,hero_damage,tower_damage,first_blood_time,match_duration
264869776,8442120887,1756677308,true,Radiant,87,3,5,19,19,351,556,7426,466,111,1856
234382300,8442120887,1756677308,false,Dire,45,2,7,5,171,413,571,10068,4862,111,1856
437135906,8442120887,1756677308,false,Dire,109,5,8,3,233,483,524,14116,24,111,1856
419736556,8442120887,1756677308,false,Dire,59,5,6,1,172,427,493,12555,1039,111,1856
296080998,8442120887,1756677308,false,Dire,86,2,4,8,114,356,533,10250,125,111,1856
64188013,8442120887,1756677308,false,Dire,64,3,9,8,27,241,367,10088,219,111,1856
234382300,8442091039,1756675107,false,Radiant,113,4,3,3,256,638,737,5615,212,121,1679
296080998,8442091039,1756675107,false,Radiant,101,5,7,5,39,279,433,7726,230,121,1679
437135906,8442091039,1756675107,false,Radiant,35,0,6,2,231,469,552,8320,0,121,1679
419736556,8442091039,1756675107,false,Radiant,49,6,5,6,194,498,577,13221,1477,121,1679
64188013,8442091039,1756675107,false,Radiant,68,1,6,5,12,187,328,3682,0,121,1679
126130434,8442091039,1756675107,true,Dire,86,2,4,17,57,396,570,9152,453,121,1679
120231412,8442091039,1756675107,true,Dire,2,7,1,8,305,736,935,13935,2527,121,1679
1674673556,8442091039,1756675107,true,Dire,41,12,2,8,196,675,716,17117,5803,121,1679
264869776,8442091039,1756675107,true,Dire,5,1,8,16,22,295,490,7893,462,121,1679
36771694,8442091039,1756675107,true,Dire,74,5,2,12,216,660,811,9977,5440,121,1679
1073866259,8442087767,1756674766,false,Radiant,23,8,14,19,203,490,628,23163,300,137,2345
367217819,8442087767,1756674766,false,Radiant,13,9,6,9,290,538,937,35310,713,137,2345
1023487276,8442087767,1756674766,false,Radiant,138,12,8,12,392,678,942,45193,1148,137,2345
368526609,8442087767,1756674766,false,Radiant,22,6,13,28,101,362,521,31445,0,137,2345
113923026,8442087767,1756674766,false,Radiant,101,12,19,13,49,371,496,29547,0,137,2345
1056145299,8442087767,1756674766,true,Dire,14,18,7,19,283,736,1219,40846,1104,137,2345
1674406181,8442087767,1756674766,true,Dire,45,11,10,27,53,471,788,28520,4837,137,2345
339941742,8442087767,1756674766,true,Dire,51,1,15,26,25,365,707,16036,220,137,2345
1868210186,8442087767,1756674766,true,Dire,1,14,6,23,321,758,1162,39107,8830,137,2345
1000681260,8442087767,1756674766,true,Dire,21,16,9,14,247,657,915,27898,2976,137,2345
122574061,8442056090,1756672731,true,Radiant,44,5,2,1,230,558,709,6689,1961,254,1528
342667282,8442056090,1756672731,true,Radiant,75,5,5,15,42,367,450,10512,742,254,1528
332180099,8442056090,1756672731,true,Radiant,102,6,1,7,289,721,938,10052,5573,254,1528
422351924,8442056090,1756672731,true,Radiant,35,14,3,8,254,822,1103,29068,11289,254,1528
358303866,8442056090,1756672731,true,Radiant,84,1,4,17,28,351,532,9299,2219,254,1528
1675393568,8442056090,1756672731,false,Dire,138,4,8,1,229,544,610,13840,0,254,1528
179986197,8442056090,1756672731,false,Dire,98,2,5,2,164,397,436,4382,317,254,1528
451153940,8442056090,1756672731,false,Dire,45,2,4,8,96,360,525,15475,2091,254,1528
357873937,8442056090,1756672731,false,Dire,74,7,5,3,150,542,676,7481,199,254,1528
123406722,8442056090,1756672731,false,Dire,87,0,9,8,17,200,332,3211,0,254,1528
339941742,8442041317,1756671819,true,Radiant,123,6,10,19,21,347,540,19946,76,5,2012
1868210186,8442041317,1756671819,true,Radiant,120,8,9,15,166,526,641,27119,515,5,2012
1056145299,8442041317,1756671819,true,Radiant,1,9,4,8,265,631,907,18856,5961,5,2012
1674406181,8442041317,1756671819,true,Radiant,50,4,9,20,17,302,531,9059,30,5,2012
1000681260,8442041317,1756671819,true,Radiant,104,13,8,15,208,657,942,36399,3075,5,2012
1023487276,8442041317,1756671819,false,Dire,114,9,7,15,147,462,582,27685,2159,5,2012
367217819,8442041317,1756671819,false,Dire,136,10,9,13,164,497,596,24927,1609,5,2012
1073866259,8442041317,1756671819,false,Dire,109,7,6,16,142,454,523,23797,2607,5,2012
113923026,8442041317,1756671819,false,Dire,101,9,13,15,118,411,484,23891,66,5,2012
368526609,8442041317,1756671819,false,Dire,21,5,5,21,61,356,495,11153,917,5,2012
1675393568,8442018136,1756670525,false,Radiant,11,5,10,4,244,539,664,23456,904,353,1684
357873937,8442018136,1756670525,false,Radiant,39,9,6,2,171,535,661,17562,79,353,1684
179986197,8442018136,1756670525,false,Radiant,135,4,10,10,161,453,441,17013,82,353,1684
451153940,8442018136,1756670525,false,Radiant,136,5,7,6,98,343,451,9811,832,353,1684
123406722,8442018136,1756670525,false,Radiant,64,2,10,6,50,238,299,4058,0,353,1684
122574061,8442018136,1756670525,true,Dire,48,0,5,10,267,593,688,5216,7465,353,1684
342667282,8442018136,1756670525,true,Dire,14,3,7,17,33,362,675,14290,411,353,1684
358303866,8442018136,1756670525,true,Dire,84,5,6,19,23,420,610,13298,711,353,1684
422351924,8442018136,1756670525,true,Dire,22,19,3,10,318,931,1226,40948,4558,353,1684
332180099,8442018136,1756670525,true,Dire,104,15,4,15,175,736,862,28519,7878,353,1684
155217059,8441966910,1756668334,true,Radiant,26,4,13,23,35,348,473,14755,316,0,1957
1000681260,8441966910,1756668334,true,Radiant,136,9,7,17,181,584,813,31284,5787,0,1957
1056145299,8441966910,1756668334,true,Radiant,11,14,4,18,274,702,1130,30334,1384,0,1957
1674406181,8441966910,1756668334,true,Radiant,64,4,9,30,41,358,664,8938,1707,0,1957
1868210186,8441966910,1756668334,true,Radiant,138,18,4,14,246,753,1033,46374,8209,0,1957
1029972951,8441966910,1756668334,false,Dire,108,11,10,11,211,568,706,24644,2873,0,1957
1023487276,8441966910,1756668334,false,Dire,17,11,9,12,155,487,743,27405,172,0,1957
339941742,8441966910,1756668334,false,Dire,51,4,14,19,29,365,519,18557,0,0,1957
1131833218,8441966910,1756668334,false,Dire,21,10,8,8,62,370,475,10217,81,0,1957
1073866259,8441966910,1756668334,false,Dire,97,1,8,12,135,367,470,14056,0,0,1957
1153798101,8441949078,1756667074,false,Radiant,39,5,10,8,165,507,610,31549,178,7,1788
1675517497,8441949078,1756667074,false,Radiant,23,2,5,8,182,424,539,26715,231,7,1788
1092267175,8441949078,1756667074,false,Radiant,106,2,11,8,181,438,401,19239,155,7,1788
319292743,8441949078,1756667074,false,Radiant,75,4,7,11,31,268,239,15066,0,7,1788
847851833,8441949078,1756667074,false,Radiant,50,5,7,6,47,286,390,14705,0,7,1788
125445069,8441949078,1756667074,true,Dire,109,8,2,14,212,652,698,30452,13969,7,1788
173539244,8441949078,1756667074,true,Dire,7,17,4,13,183,660,778,30237,2513,7,1788
1202267677,8441949078,1756667074,true,Dire,45,2,5,19,49,401,398,15825,8283,7,1788
1092557725,8441949078,1756667074,true,Dire,87,3,6,28,9,304,434,14244,54,7,1788
93526520,8441949078,1756667074,true,Dire,85,9,3,23,154,563,626,18400,2095,7,1788
35363424,8441918629,1756665557,false,Radiant,53,15,11,21,594,742,1033,69912,4686,102,3217
94220037,8441918629,1756665557,false,Radiant,38,7,13,13,412,557,889,28286,4543,102,3217
161774947,8441918629,1756665557,false,Radiant,67,21,10,12,561,780,1180,68029,1417,102,3217
47824386,8441918629,1756665557,false,Radiant,88,3,19,19,33,259,503,23856,190,102,3217
1316121145,8441918629,1756665557,false,Radiant,64,5,18,24,143,347,572,29282,2204,102,3217
1130178006,8441918629,1756665557,true,Dire,107,15,8,32,240,590,956,29698,4933,102,3217
1039138857,8441918629,1756665557,true,Dire,42,19,6,32,510,843,1235,64625,18970,102,3217
100371026,8441918629,1756665557,true,Dire,7,16,11,30,462,732,1090,44973,3437,102,3217
108809236,8441918629,1756665557,true,Dire,87,6,17,29,36,369,657,17154,1206,102,3217
78286613,8441918629,1756665557,true,Dire,21,15,10,31,176,559,1008,32587,2275,102,3217
1665119043,8441905260,1756664938,false,Radiant,69,4,7,4,111,406,355,14497,0,0,1758
841650272,8441905260,1756664938,false,Radiant,67,6,9,4,163,489,611,10869,0,0,1758
1928758730,8441905260,1756664938,false,Radiant,106,4,9,5,119,382,396,25325,314,0,1758
1246529491,8441905260,1756664938,false,Radiant,7,2,9,5,62,232,234,11490,136,0,1758
1125727500,8441905260,1756664938,false,Radiant,58,0,13,8,38,237,248,6823,412,0,1758
314533615,8441905260,1756664938,true,Dire,135,11,2,23,190,601,697,29050,3649,0,1758
1082207177,8441905260,1756664938,true,Dire,51,8,4,25,29,394,496,18784,418,0,1758
1834867416,8441905260,1756664938,true,Dire,70,7,1,11,241,610,865,16290,8962,0,1758
859881158,8441905260,1756664938,true,Dire,74,17,3,12,169,683,672,27394,5624,0,1758
76749093,8441905260,1756664938,true,Dire,45,4,6,25,43,364,487,16606,5013,0,1758
1073866259,8441872396,1756663447,true,Radiant,92,17,13,28,194,636,850,33484,15343,115,3090
1029972951,8441872396,1756663447,true,Radiant,102,18,7,20,480,828,1156,65929,5764,115,3090
339941742,8441872396,1756663447,true,Radiant,71,6,16,40,99,448,798,31852,0,115,3090
1023487276,8441872396,1756663447,true,Radiant,19,13,7,27,337,673,1188,48633,4085,115,3090
1131833218,8441872396,1756663447,true,Radiant,21,3,13,34,68,386,807,9922,596,115,3090
1674406181,8441872396,1756663447,false,Dire,3,3,18,23,23,276,460,8019,0,115,3090
155217059,8441872396,1756663447,false,Dire,26,10,12,22,81,418,730,24826,73,115,3090
1056145299,8441872396,1756663447,false,Dire,120,25,7,20,409,798,1330,61727,0,115,3090
1868210186,8441872396,1756663447,false,Dire,2,5,14,17,369,533,733,29470,322,115,3090
1291449666,8441872396,1756663447,false,Dire,109,13,6,18,573,819,1177,66212,10776,115,3090
1145011050,8441871810,1756663454,true,Radiant,70,12,5,12,370,661,956,43831,8014,97,3051
339605443,8441871810,1756663454,true,Radiant,112,4,2,26,127,414,749,29645,27,97,3051
120670801,8441871810,1756663454,true,Radiant,31,10,9,15,123,442,606,28050,706,97,3051
127158479,8441871810,1756663454,true,Radiant,43,7,6,15,425,673,900,27408,16759,97,3051
120530081,8441871810,1756663454,true,Radiant,96,5,4,24,410,659,1066,31878,4270,97,3051
86533438,8441871810,1756663454,false,Dire,23,0,11,13,235,409,491,21923,266,97,3051
1169161177,8441871810,1756663454,false,Dire,51,0,10,11,36,238,388,17588,0,97,3051
21594686,8441871810,1756663454,false,Dire,39,8,7,5,199,402,645,30394,2676,97,3051
122798775,8441871810,1756663454,false,Dire,48,7,5,5,651,764,907,47270,11645,97,3051
128631688,8441871810,1756663454,false,Dire,53,10,5,9,603,775,1141,49110,12872,97,3051
1153798101,8441867449,1756663326,false,Radiant,39,2,6,5,303,527,603,26079,831,192,2023
1675517497,8441867449,1756663326,false,Radiant,96,1,7,6,227,424,550,13523,968,192,2023
1092267175,8441867449,1756663326,false,Radiant,126,5,7,7,271,515,575,18889,63,192,2023
319292743,8441867449,1756663326,false,Radiant,87,0,10,11,34,243,262,8899,0,192,2023
847851833,8441867449,1756663326,false,Radiant,45,3,12,5,57,280,294,18777,1456,192,2023
125445069,8441867449,1756663326,true,Dire,69,11,1,15,354,870,996,24600,9261,192,2023
173539244,8441867449,1756663326,true,Dire,106,13,2,20,208,631,748,28563,2232,192,2023
1202267677,8441867449,1756663326,true,Dire,37,4,3,26,97,431,614,14047,6359,192,2023
1092557725,8441867449,1756663326,true,Dire,79,6,4,18,49,364,442,11212,473,192,2023
93526520,8441867449,1756663326,true,Dire,97,8,3,20,202,550,740,17860,1987,192,2023
35363424,8441828917,1756661567,false,Radiant,46,12,6,9,415,692,1004,41834,5292,45,2696
94220037,8441828917,1756661567,false,Radiant,77,11,6,12,283,605,831,27010,5387,45,2696
161774947,8441828917,1756661567,false,Radiant,84,1,8,9,125,380,530,21836,0,45,2696
47824386,8441828917,1756661567,false,Radiant,27,0,16,10,44,232,442,13368,33,45,2696
1316121145,8441828917,1756661567,false,Radiant,54,2,7,11,236,437,596,17226,904,45,2696
1130178006,8441828917,1756661567,true,Dire,11,10,3,12,376,687,910,26286,10273,45,2696
100371026,8441828917,1756661567,true,Dire,86,3,7,26,82,410,568,19049,945,45,2696
1039138857,8441828917,1756661567,true,Dire,41,11,4,18,349,694,875,57100,15918,45,2696
108809236,8441828917,1756661567,true,Dire,79,6,10,20,95,458,723,21086,1793,45,2696
78286613,8441828917,1756661567,true,Dire,98,12,4,21,223,617,898,33902,2192,45,2696
86533438,8441784925,1756659674,true,Radiant,28,9,6,7,145,447,433,10047,1157,71,2479
128631688,8441784925,1756659674,true,Radiant,62,9,0,16,281,831,948,31970,8405,71,2479
1169161177,8441784925,1756659674,true,Radiant,100,4,10,13,26,330,486,11216,150,71,2479
21594686,8441784925,1756659674,true,Radiant,35,6,6,19,88,418,549,27368,5319,71,2479
122798775,8441784925,1756659674,true,Radiant,11,7,1,7,358,695,802,23565,20162,71,2479
127158479,8441784925,1756659674,false,Dire,21,3,8,7,220,395,463,16103,446,71,2479
339605443,8441784925,1756659674,false,Dire,74,5,6,12,137,378,415,14387,385,71,2479
1145011050,8441784925,1756659674,false,Dire,46,7,9,9,340,557,676,25632,1079,71,2479
120670801,8441784925,1756659674,false,Dire,68,1,8,18,25,273,397,18342,27,71,2479
120530081,8441784925,1756659674,false,Dire,135,5,4,11,266,482,652,19663,187,71,2479
1153798101,8441782272,1756660004,true,Radiant,7,5,3,13,244,604,679,26361,624,326,1909
1675517497,8441782272,1756660004,true,Radiant,77,5,2,19,229,640,744,18682,11425,326,1909
1092267175,8441782272,1756660004,true,Radiant,53,8,2,16,396,840,991,34176,8170,326,1909
319292743,8441782272,1756660004,true,Radiant,79,6,9,13,25,334,375,11109,66,326,1909
847851833,8441782272,1756660004,true,Radiant,62,3,6,14,41,430,409,6175,61,326,1909
125445069,8441782272,1756660004,false,Dire,69,3,4,8,325,658,706,10240,21,326,1909
173539244,8441782272,1756660004,false,Dire,16,6,5,9,201,480,555,23247,75,326,1909
1202267677,8441782272,1756660004,false,Dire,87,2,5,10,32,235,328,10392,0,326,1909
1092557725,8441782272,1756660004,false,Dire,51,5,6,10,26,245,321,11883,0,326,1909
93526520,8441782272,1756660004,false,Dire,108,6,7,9,240,500,538,18304,366,326,1909
155217059,8441749867,1756658233,true,Radiant,21,8,12,34,176,500,949,24779,3904,102,3451
1868210186,8441749867,1756658233,true,Radiant,1,19,7,28,739,988,1407,80627,22702,102,3451
1056145299,8441749867,1756658233,true,Radiant,26,11,11,20,427,687,1107,49884,4200,102,3451
1291449666,8441749867,1756658233,true,Radiant,14,16,10,24,410,673,1063,54801,1300,102,3451
1674406181,8441749867,1756658233,true,Radiant,86,5,20,36,119,417,772,27565,663,102,3451
1029972951,8441749867,1756658233,false,Dire,8,14,10,10,571,738,1079,59994,10769,102,3451
1073866259,8441749867,1756658233,false,Dire,109,16,13,21,314,584,760,47423,14850,102,3451
339941742,8441749867,1756658233,false,Dire,85,11,15,37,67,380,650,19336,780,102,3451
1023487276,8441749867,1756658233,false,Dire,120,14,10,25,290,557,796,61867,2243,102,3451
1131833218,8441749867,1756658233,false,Dire,97,5,15,31,69,345,580,20747,108,102,3451
195415954,8441677990,1756655420,false,Radiant,11,13,5,18,304,668,726,29111,1301,0,2169
218231587,8441677990,1756655420,false,Radiant,53,8,9,15,209,493,635,19151,509,0,2169
163458082,8441677990,1756655420,false,Radiant,86,7,6,15,207,511,635,24077,148,0,2169
120840516,8441677990,1756655420,false,Radiant,3,1,5,25,27,312,551,10186,198,0,2169
392006194,8441677990,1756655420,false,Radiant,69,8,7,16,226,625,651,18609,1604,0,2169
1153798101,8441677990,1756655420,true,Dire,39,11,4,10,303,675,876,28660,1679,0,2169
1675517497,8441677990,1756655420,true,Dire,137,6,6,17,255,601,858,22960,1034,0,2169
1092267175,8441677990,1756655420,true,Dire,109,13,5,9,355,826,1034,25282,18191,0,2169
319292743,8441677990,1756655420,true,Dire,87,0,11,25,30,318,564,8500,186,0,2169
847851833,8441677990,1756655420,true,Dire,62,2,11,24,23,470,572,8448,307,0,2169
179469240,8441634439,1756653551,false,Radiant,27,2,12,18,51,366,446,10170,728,81,2032
374904144,8441634439,1756653551,false,Radiant,55,3,13,17,152,446,548,12790,0,81,2032
179447176,8441634439,1756653551,false,Radiant,70,11,10,11,291,641,734,22440,0,81,2032
172873574,8441634439,1756653551,false,Radiant,19,2,11,16,71,380,450,12229,0,81,2032
196841358,8441634439,1756653551,false,Radiant,11,8,7,11,296,655,790,27129,625,81,2032
116874550,8441634439,1756653551,true,Dire,75,2,7,23,25,349,480,9434,881,81,2032
236795779,8441634439,1756653551,true,Dire,15,17,2,11,291,743,1092,38342,4544,81,2032
1522194464,8441634439,1756653551,true,Dire,53,12,11,34,187,697,651,37909,2164,81,2032
251790067,8441634439,1756653551,true,Dire,51,4,7,26,17,375,747,14960,189,81,2032
92131659,8441634439,1756653551,true,Dire,38,17,3,23,300,870,1175,27729,20733,81,2032
1712916118,8441622408,1756653098,false,Radiant,18,2,9,7,290,612,786,11829,2871,5,1786
136036378,8441622408,1756653098,false,Radiant,105,11,7,19,67,473,574,28660,25,5,1786
1056145299,8441622408,1756653098,false,Radiant,98,20,5,13,202,731,1039,32363,0,5,1786
1171975340,8441622408,1756653098,false,Radiant,129,4,16,22,64,409,634,16447,44,5,1786
1113987909,8441622408,1756653098,false,Radiant,41,2,17,31,16,361,509,19309,323,5,1786
1029972951,8441622408,1756653098,true,Dire,46,9,4,10,230,653,903,25665,5611,5,1786
1023487276,8441622408,1756653098,true,Dire,128,9,11,26,46,398,525,21419,1397,5,1786
1073866259,8441622408,1756653098,true,Dire,136,16,6,16,172,664,922,35888,1125,5,1786
1613937051,8441622408,1756653098,true,Dire,13,13,6,14,206,618,818,32241,208,5,1786
297111049,8441622408,1756653098,true,Dire,100,6,12,26,36,385,675,14922,1887,5,1786
195415954,8441595826,1756652229,true,Radiant,11,12,2,10,251,741,753,39883,14895,0,1688
392006194,8441595826,1756652229,true,Radiant,69,5,2,18,160,603,626,15359,695,0,1688
163458082,8441595826,1756652229,true,Radiant,90,10,1,14,258,684,819,27478,0,0,1688
218231587,8441595826,1756652229,true,Radiant,87,3,5,25,17,326,494,15100,257,0,1688
120840516,8441595826,1756652229,true,Radiant,51,5,2,23,34,352,533,11613,321,0,1688
1153798101,8441595826,1756652229,false,Dire,52,1,6,6,257,485,576,15489,0,0,1688
1675517497,8441595826,1756652229,false,Dire,120,2,7,6,176,408,396,10570,54,0,1688
1092267175,8441595826,1756652229,false,Dire,48,4,5,3,333,650,717,19284,63,0,1688
319292743,8441595826,1756652229,false,Dire,79,1,9,9,36,260,308,13003,222,0,1688
847851833,8441595826,1756652229,false,Dire,50,3,9,7,43,271,323,9246,0,0,1688
297111049,8441534267,1756649922,true,Radiant,21,9,6,6,24,364,425,9254,252,0,1503
1613937051,8441534267,1756649922,true,Radiant,120,10,0,8,209,682,761,25488,340,0,1503
1029972951,8441534267,1756649922,true,Radiant,109,1,2,6,207,585,511,9814,13182,0,1503
1023487276,8441534267,1756649922,true,Radiant,100,1,3,10,16,276,332,4255,0,0,1503
1073866259,8441534267,1756649922,true,Radiant,102,2,3,9,101,410,474,9119,1272,0,1503
1056145299,8441534267,1756649922,false,Dire,39,0,7,2,122,320,376,6311,19,0,1503
1171975340,8441534267,1756649922,false,Dire,55,4,0,4,167,475,508,12104,246,0,1503
136036378,8441534267,1756649922,false,Dire,119,2,4,3,23,212,284,8740,126,0,1503
1196673785,8441534267,1756649922,false,Dire,1,2,3,5,249,548,626,10888,358,0,1503
1712916118,8441534267,1756649922,false,Dire,37,4,9,4,38,260,285,10535,785,0,1503
376574851,8441531266,1756649802,false,Radiant,21,3,8,3,95,294,351,12982,0,6,2251
1572244152,8441531266,1756649802,false,Radiant,22,1,3,5,133,314,409,32361,0,6,2251
37295968,8441531266,1756649802,false,Radiant,49,1,10,4,249,375,445,8713,717,6,2251
46115260,8441531266,1756649802,false,Radiant,73,1,2,3,306,629,542,12819,1246,6,2251
149576465,8441531266,1756649802,false,Radiant,50,1,5,5,55,230,315,14065,0,6,2251
1145011050,8441531266,1756649802,true,Dire,12,8,0,7,385,714,880,24629,13265,6,2251
339605443,8441531266,1756649802,true,Dire,7,5,2,13,132,431,530,15327,1582,6,2251
127158479,8441531266,1756649802,true,Dire,76,3,2,6,279,595,640,14443,9037,6,2251
120670801,8441531266,1756649802,true,Dire,30,6,2,14,29,392,458,14695,884,6,2251
120530081,8441531266,1756649802,true,Dire,96,5,2,10,209,530,515,12164,6376,6,2251
116874550,8441524396,1756649544,true,Radiant,37,1,4,25,68,359,552,15073,2793,155,2153
1522194464,8441524396,1756649544,true,Radiant,54,13,3,19,269,706,1000,38231,15080,155,2153
236795779,8441524396,1756649544,true,Radiant,120,18,6,5,303,728,1110,35932,1982,155,2153
251790067,8441524396,1756649544,true,Radiant,97,4,8,20,70,340,512,11334,0,155,2153
92131659,8441524396,1756649544,true,Radiant,39,14,4,17,187,587,920,33803,3194,155,2153
128609713,8441524396,1756649544,false,Dire,70,7,11,4,212,489,711,27637,0,155,2153
123014383,8441524396,1756649544,false,Dire,86,2,7,17,101,364,605,15475,0,155,2153
1594533445,8441524396,1756649544,false,Dire,7,2,14,13,161,374,498,16568,0,155,2153
151925223,8441524396,1756649544,false,Dire,71,2,8,18,32,291,501,17618,0,155,2153
435570102,8441524396,1756649544,false,Dire,129,9,10,9,162,474,656,19402,60,155,2153
1153798101,8441497372,1756648885,true,Radiant,59,7,2,8,233,632,656,16695,10210,5,1636
1675517497,8441497372,1756648885,true,Radiant,135,3,1,8,276,628,752,11143,756,5,1636
1092267175,8441497372,1756648885,true,Radiant,1,5,0,5,320,709,931,10920,2364,5,1636
319292743,8441497372,1756648885,true,Radiant,79,5,0,8,43,349,434,7561,214,5,1636
847851833,8441497372,1756648885,true,Radiant,131,4,0,6,84,372,497,10473,305,5,1636
195415954,8441497372,1756648885,false,Dire,123,1,3,1,262,511,586,9885,336,5,1636
163458082,8441497372,1756648885,false,Dire,39,0,5,2,187,389,460,8177,268,5,1636
120840516,8441497372,1756648885,false,Dire,51,0,5,3,21,176,218,5966,0,5,1636
218231587,8441497372,1756648885,false,Dire,128,1,4,2,77,264,287,10667,27,5,1636
392006194,8441497372,1756648885,false,Dire,102,1,7,1,193,412,507,11360,0,5,1636
314272971,8441483742,1756648133,true,Radiant,74,10,6,12,224,598,855,26443,1755,129,2237
1113987909,8441483742,1756648133,true,Radiant,100,2,13,29,19,371,781,22201,327,129,2237
1251984026,8441483742,1756648133,true,Radiant,108,8,10,17,274,671,876,35556,13964,129,2237
856427829,8441483742,1756648133,true,Radiant,61,24,9,17,307,851,1218,63664,10046,129,2237
1674406181,8441483742,1756648133,true,Radiant,50,4,8,22,74,411,723,11018,63,129,2237
339941742,8441483742,1756648133,false,Dire,71,7,17,25,86,375,520,21352,20,129,2237
1017876764,8441483742,1756648133,false,Dire,91,11,6,23,383,648,945,47920,272,129,2237
1868210186,8441483742,1756648133,false,Dire,10,11,7,13,355,698,788,39272,19288,129,2237
130433320,8441483742,1756648133,false,Dire,41,4,7,23,159,473,705,25676,997,129,2237
113923026,8441483742,1756648133,false,Dire,21,12,12,23,53,402,716,33280,306,129,2237
116874550,8441446501,1756646817,true,Radiant,75,0,2,12,8,260,283,6215,991,68,993
236795779,8441446501,1756646817,true,Radiant,35,7,0,4,102,558,480,7836,2108,68,993
1522194464,8441446501,1756646817,true,Radiant,43,11,0,5,113,642,578,13327,7569,68,993
251790067,8441446501,1756646817,true,Radiant,14,3,4,12,5,265,334,7314,0,68,993
92131659,8441446501,1756646817,true,Radiant,74,10,1,2,73,504,444,7120,213,68,993
1542200333,8441446501,1756646817,false,Dire,76,3,2,1,45,287,325,4051,50,68,993
1261796395,8441446501,1756646817,false,Dire,4,3,7,0,57,320,300,3647,0,68,993
1140864557,8441446501,1756646817,false,Dire,27,0,10,3,4,140,142,2056,0,68,993
1285110554,8441446501,1756646817,false,Dire,104,1,3,4,50,268,271,3791,0,68,993
1066228126,8441446501,1756646817,false,Dire,26,0,10,2,9,154,144,2266,0,68,993
1722799125,8441430405,1756646239,false,Radiant,70,16,10,2,192,588,495,26117,106,70,1924
1429740772,8441430405,1756646239,false,Radiant,97,1,9,6,130,336,351,9985,0,70,1924
1056948127,8441430405,1756646239,false,Radiant,105,0,8,6,26,171,175,10126,0,70,1924
331220936,8441430405,1756646239,false,Radiant,11,3,6,2,218,437,564,8047,34,70,1924
424668068,8441430405,1756646239,false,Radiant,91,2,7,15,10,229,405,3989,289,70,1924
179469240,8441430405,1756646239,true,Dire,68,2,10,25,19,340,497,10014,504,70,1924
172873574,8441430405,1756646239,true,Dire,26,4,7,12,28,350,403,6696,208,70,1924
179447176,8441430405,1756646239,true,Dire,8,16,0,8,380,905,1156,30564,20106,70,1924
374904144,8441430405,1756646239,true,Dire,135,8,4,11,201,556,606,15559,1414,70,1924
196841358,8441430405,1756646239,true,Dire,13,10,1,10,218,601,856,26237,7652,70,1924
1145011050,8441408099,1756645484,true,Radiant,41,16,7,30,361,753,1106,47568,13886,92,2879
339605443,8441408099,1756645484,true,Radiant,74,6,9,30,193,557,867,23015,4771,92,2879
127158479,8441408099,1756645484,true,Radiant,36,14,8,19,415,757,1272,39887,2932,92,2879
120670801,8441408099,1756645484,true,Radiant,68,3,6,32,47,369,743,15566,379,92,2879
